"city_no","year","order","police_size","pop","prop_black","prop_police_blk","pcnt","south","region"
9,1980,0,4.95041694905882,2.11280529116632,0.25576425752781,0.0135825892351731,3,0,5
9,1990,0,5.01949839264792,1.86360843703971,0.281363687233684,0.011595070383607,3,0,5
9,1999,0,5.30378196156826,2.5603356716651,0.293477509317151,0.00958280727929982,3,0,5
10,1960,0,5.25857210231367,3.18384227603322,0.113143133026202,0.0443047503585647,4,1,5
10,1970,0,5.35571798682946,2.99918525080207,0.120317961221497,0.102813474622335,4,1,5
10,1980,0,5.44631865963024,3.49397307944393,0.150671085157154,0.171803692593403,4,1,5
10,1990,0,5.53508116353825,4.14185307818892,0.148985213255225,0.227418312039553,4,1,5
10,1999,0,5.754379514519,4.55342974287913,0.180172671984041,0.240141221816635,4,1,5
11,1960,0,5.28521611648994,0.297299148086764,0.0140105890648388,0.0759885248535787,2,1,4
11,1970,0,5.3684352748557,0.507950919484225,0.00978601796796671,0.132122290552786,2,1,4
11,1980,0,5.48165591410829,0.65761317041937,0.00682848161278751,0.241393531063015,2,1,4
11,1990,0,5.55532020631976,0.524315284768019,0.00720099307650748,0.332703570764742,2,1,4
11,1999,0,5.77491597090668,1.16831997629668,0.00315381188566826,0.365358046080578,2,1,4
12,1960,1,5.71453724130383,2.35601232751921e-10,0.107061094014331,0.0815583383446432,1,1,4
12,1970,1,5.87191793508429,4.02380596770508e-09,0.151633477228085,0.103822498648559,1,1,4
12,1980,1,6.09787629414673,1.35792774158771e-12,0.202711314212457,0.18374178376647,1,1,4
12,1990,1,6.06135334529025,2.48293158162837e-08,0.246469250751602,0.290242005307096,1,1,4
12,1999,1,6.45325111853664,6.37437139491778e-07,0.18777336195817,0.354359909911583,1,1,4
13,1960,0,5.17864483020954,0.000523635801287532,0.140820710172641,0.0055741808150315,1,1,4
13,1970,0,5.26738765996389,0.00501515967246333,0.146264066989938,0.0207783105114132,1,1,4
13,1980,0,5.35826955376056,0.0432393536457026,0.191552691225143,0.0133086032890139,1,1,4
13,1990,0,5.41381660656443,0.00879899983100933,0.197172309074185,0.0110396410253102,1,1,4
13,1999,0,5.66467047586269,0.0999056133107299,0.254908547014596,0.00921944697824558,1,1,4
14,1960,1,5.51226602447469,0.699338379884364,0.0868687782002988,0.068848348464937,3,0,1
14,1970,1,5.70613054115615,0.3439980467013,0.132835289512396,0.0834379887381488,3,0,1
14,1980,1,5.87209681821069,1.00816756890219,0.166394535837781,0.16730833927815,3,0,1
14,1990,1,5.78069599983701,1.06766490798128,0.184646320836055,0.254044095692065,3,0,1
14,1999,1,6.06154874079986,0.77786977554686,0.150217833236765,0.293911782402199,3,0,1
15,1960,0,5.31679997019146,0.00263987586363767,0.222125649566663,0.000157067168005951,1,0,5
15,1970,0,5.43016635925406,0.0163403694584264,0.239844874586809,0.00233298479934524,1,0,5
15,1980,0,5.52786548349653,0.0903258322767391,0.390449134609349,0.000536833026226736,1,0,5
15,1990,0,5.59605705232427,0.0195336667429779,0.39342883900394,1.59694982881843e-05,1,0,5
15,1999,0,5.82406925880251,0.15131687189819,0.45485140138233,0.000164888214674051,1,0,5
16,1960,0,5.12318438508954,5.74618761086245e-05,0.140780189504306,0.0394619373697293,1,1,5
16,1970,0,5.22831976358886,0.00285446392643297,0.144152518992007,0.0944468519961603,1,1,5
16,1980,0,5.29828179190826,0.0244575441404351,0.184129038809938,0.154941915941223,1,1,5
16,1990,0,5.35784049759602,0.00530766177587059,0.197018792448248,0.206237559070456,1,1,5
16,1999,0,5.5817412763174,0.0723696163674696,0.248517305020101,0.195649112696104,1,1,5
17,1960,0,5.41426714197165,0.3604258986328,0.351324714474789,0.0272010052829997,2,0,4
17,1970,0,5.51378451241768,0.60010900030838,0.304050232242759,0.06982963049341,2,0,4
17,1980,0,5.62898208365324,0.711387084225303,0.49618495241592,0.11156641805703,2,0,4
17,1990,0,5.65901753918793,0.66545707603793,0.529463926453146,0.139567348310332,2,0,4
17,1999,0,5.90745401689162,1.31205871060218,0.558935957642031,0.124651369373427,2,0,4
18,1960,0,4.73390401697921,0.919923429906539,0.0333319418533629,0.0167407066560815,3,0,3
18,1970,0,4.80398359780803,1.46707863829804,0.025928416234182,0.0474758691425552,3,0,3
18,1980,0,4.91082309208309,1.58143686799597,0.0282669365131007,0.0710198775838825,3,0,3
18,1990,0,4.97311964665437,1.60873737961233,0.0195790785827028,0.0927810702452133,3,0,3
18,1999,0,5.28622427618767,2.25352844365757,0.0326717717446646,0.0774376457795409,3,0,3
19,1960,0,5.05251314286543,0.414062729645722,0.0288084669937142,0.0268027093009695,3,0,5
19,1970,0,5.13289199562194,0.668703299298762,0.0241505481734956,0.0688244686831587,3,0,5
19,1980,0,5.23880678788217,0.759185130220582,0.0238540415509534,0.108214625963838,3,0,5
19,1990,0,5.31599421108274,0.824728874995415,0.0179583257896059,0.135476389774287,3,0,5
19,1999,0,5.52167534983089,1.38511849142437,0.0276000095640837,0.119912542699391,3,0,5
20,1960,0,4.81646995854346,0.254589307328111,0.227078147223517,0.0184116657096387,2,1,2
20,1970,0,4.86559428727546,0.440134468244528,0.25031668212578,0.0484072699836502,2,1,2
20,1980,0,4.97300405072401,0.616208145800597,0.397396884502374,0.078011756258315,2,1,2
20,1990,0,5.05880821439225,0.43584617654808,0.408974991788617,0.0996365709652786,2,1,2
20,1999,0,5.31925317030974,1.04756020657453,0.462663454802228,0.0828795959649737,2,1,2
21,1960,0,5.50647190478048,0.00320118935315434,0.0712251672401665,0.0798571826404686,1,1,3
21,1970,0,5.62112779132269,0.0247830997368741,0.0597214052467373,0.134281497663453,1,1,3
21,1980,0,5.70153479135794,0.102816371889368,0.0667960425968018,0.256382557629985,1,1,3
21,1990,0,5.82836827818011,0.0366520763473722,0.0742877953077369,0.336732682557094,1,1,3
21,1999,0,6.01712747349379,0.193140760403335,0.0903792370096126,0.396937932220382,1,1,3
22,1960,0,5.46524138727384,0.778668569717246,0.607550995091048,0.0115986249396564,3,1,5
22,1970,0,5.53797812904217,1.25686712526671,0.720727928677677,0.0353487609447291,3,1,5
22,1980,0,5.65290516033737,1.24662865526831,0.91378992306298,0.0398408983996342,3,1,5
22,1990,0,5.715544260127,1.32896323780426,0.890504520289976,0.036797251638874,3,1,5
22,1999,0,5.99986731956101,2.1448602077542,0.977352135348564,0.0389875811942187,3,1,5
23,1960,0,5.34448335527061,0.988265464270369,0.032149666132083,0.0548717828708098,3,1,5
23,1970,0,5.4393695265465,1.50234629311779,0.0244795557143268,0.1160103930879,3,1,5
23,1980,0,5.54600309765043,1.90882676835969,0.0273981839789586,0.193654154948548,3,1,5
23,1990,0,5.60301115354168,1.66714365568169,0.0190130275719449,0.267324421708986,3,1,5
23,1999,0,5.82982099283657,2.35288813866121,0.0310156438423233,0.272151578284228,3,1,5
24,1960,1,5.0297433484112,1.47618030208169,0.14625463203636,0.0143967931739257,3,1,4
24,1970,1,5.07047864753026,0.715070540767231,0.185264653010974,0.022864697249983,3,1,4
24,1980,1,5.23029145378057,1.62318888243174,0.242720828665941,0.0549277905479097,3,1,4
24,1990,1,5.20526237214233,1.52788474131297,0.296417734356791,0.0885192619699841,3,1,4
24,1999,1,5.53331698867623,1.45759295332143,0.225453451462393,0.14348833560177,3,1,4
25,1960,0,5.29816480602792,0.000867933271524407,0.321391930407133,0.0350757472552253,1,1,1
25,1970,0,5.40887103523847,0.0115570942448376,0.29049753177676,0.0833429146947606,1,1,1
25,1980,0,5.51502842670477,0.0692104404572801,0.471326840801901,0.138630524355276,1,1,1
25,1990,0,5.56956483508083,0.0157518137208371,0.493960669423588,0.170192998245462,1,1,1
25,1999,0,5.78398710849546,0.115317319113381,0.529902479794952,0.161696702521599,1,1,1
26,1960,0,5.25400005296444,0.00553669058344937,0.176834407224231,0.0674871269085344,1,1,4
26,1970,0,5.34771359090323,0.0328259943948721,0.191458837409507,0.127507707261538,1,1,4
26,1980,0,5.42376050403916,0.11382587749804,0.274766205473631,0.227118367760553,1,1,4
26,1990,0,5.52429671894972,0.0467654096128178,0.295995019626392,0.310345749931342,1,1,4
26,1999,0,5.74387179844104,0.246012274213508,0.31592440202633,0.313220323280154,1,1,4
27,1960,0,4.93042866489275,6.51768250407329,0.0945674713446409,0.0953565216497113,4,1,1
27,1970,0,4.97389114275993,4.76954212559371,0.0955574257984426,0.158191433919928,4,1,1
27,1980,0,5.11386939243493,5.58953090989311,0.105991868220466,0.311059537431888,4,1,1
27,1990,0,5.1572447637228,6.10617868031015,0.105903531694357,0.476236760909746,4,1,1
27,1999,0,5.4245222190474,6.21560200393533,0.14454002716464,0.459667117016232,4,1,1
28,1960,0,4.88331572406044,0.000179900372991846,0.20252427089961,0.000233156967775786,1,0,4
28,1970,0,4.92606634269196,0.00332972629924889,0.2173396565464,0.00314692517824396,1,0,4
28,1980,0,5.04270016313227,0.0285603386260451,0.330339568451057,0.00127617340391357,1,0,4
28,1990,0,5.11374430920302,0.00722883901313086,0.371759300775694,0.000730784629304671,1,0,4
28,1999,0,5.37895317129377,0.0775352796467385,0.388078735163282,0.000292363712924182,1,0,4
29,1960,0,4.68910239754601,12.155398128015,0.0107788918935011,0.0617791163440547,4,1,4
29,1970,0,4.76408575317844,17.837892744231,0.00327909061531744,0.121277890442078,4,1,4
29,1980,0,4.83864158112929,11.5892885747279,0.00453728418813098,0.20122228928464,4,1,4
29,1990,0,4.93684222806222,11.7054781104353,0.00260185683955403,0.282204537782223,4,1,4
29,1999,0,5.23227440839941,11.4068228685505,0.000701477044676042,0.275043451987503,4,1,4
30,1960,1,5.19211836148048,9.62663241440729,0.147769855585956,0.0462792093435893,4,1,1
30,1970,1,5.21856661076937,8.02598710811013,0.192271189930007,0.0613216896079984,4,1,1
30,1980,1,5.46471467479711,8.52010617382305,0.24618926939609,0.133553870147976,4,1,1
30,1990,1,5.44952279273065,13.2133213518862,0.307849032769219,0.22867379834658,4,1,1
30,1999,1,5.71448844782712,13.0679745711598,0.230571661098529,0.248598752521377,4,1,1
31,1960,0,4.66413365739844,0.61162690187161,0.202778075647118,0.0151311355552562,3,0,3
31,1970,0,4.70792442915582,0.924711537802908,0.220278140456268,0.0420915751638328,3,0,3
31,1980,0,4.7942481823394,0.976368378107412,0.336481698757796,0.0591055413000233,3,0,3
31,1990,0,4.91984004229516,1.16987143206118,0.37758677241681,0.0760069054338072,3,0,3
31,1999,0,5.2044228205305,1.83087313915487,0.395300661737845,0.0689916460952114,3,0,3
32,1960,0,4.90809193671067,0.0761845911931392,0.101081090614532,0.0947647736171883,2,0,1
32,1970,0,4.95782651400591,0.173979736985591,0.103166360833829,0.15527768621793,2,0,1
32,1980,0,5.09464578552738,0.311470339418836,0.118253834913419,0.289888068979296,2,0,1
32,1990,0,5.14044442988422,0.181157818166922,0.119400345487851,0.468267367603922,2,0,1
32,1999,0,5.40425512757702,0.556262012099426,0.155546735190765,0.433563143633445,2,0,1
33,1960,1,4.49223436931696,15.8380641239834,0.230323588516236,0.0399524027857539,4,1,1
33,1970,1,3.96133203838504,12.7888747714652,0.322026137778661,0.0586831180646844,4,1,1
33,1980,1,4.61827855316596,11.3264690615143,0.356123479958931,0.116644544116572,4,1,1
33,1990,1,4.63846904889097,21.5654886925681,0.413841308809394,0.21337941742422,4,1,1
33,1999,1,4.88860220509163,23.1822027636579,0.369492924881822,0.237034257126779,4,1,1
34,1960,1,5.13284720845904,0.323371481796437,0.149350595631458,0.018192858257561,2,0,1
34,1970,1,5.16134871210243,0.119807999599502,0.193566300027101,0.0318274125397222,2,0,1
34,1980,1,5.3905799754049,0.473988549781018,0.247012661210906,0.0660565473486467,2,0,1
34,1990,1,5.36102531756948,0.14196922673089,0.309180353291595,0.118429588291438,2,0,1
34,1999,1,5.63672261702753,0.16224458743926,0.234503042079296,0.168953109986749,2,0,1
35,1960,1,5.23155938797636,0.0182721987619675,0.149904945961587,0.0563344341445457,1,1,5
35,1970,1,5.26595506830224,0.00919703072854331,0.194640154085334,0.0665422867436582,1,1,5
35,1980,1,5.5194469329429,0.0161010980966423,0.252574786811924,0.14278082246395,1,1,5
35,1990,1,5.48810875898379,0.0100966167592336,0.310779712371409,0.235672187940794,1,1,5
35,1999,1,5.75868439264953,0.0196628181754274,0.240438476193447,0.266633815418185,1,1,5
36,1960,0,5.14535229914851,6.98761665121709e-09,0.218036539843725,0.0157238464356079,1,1,4
36,1970,0,5.24842395777849,5.0154523183435e-05,0.234024725807484,0.0454862853772784,1,1,4
36,1980,0,5.33753699657562,0.00170884234023001,0.363797213389101,0.061042738540727,1,1,4
36,1990,0,5.39409705549025,0.000248481803926321,0.389477515685643,0.0865773968930747,1,1,4
36,1999,0,5.64840907328663,0.0260187206135122,0.434800376926528,0.0727030941110604,1,1,4
37,1960,1,5.62115197490457,1.57718172754579,0.23180091828611,0.0496319697844303,3,1,2
37,1970,1,5.77816986916713,0.777079928881408,0.32276294412135,0.0620295823310017,3,1,2
37,1980,1,5.99967820724673,2.39067021924642,0.359017403459664,0.135690508677284,3,1,2
37,1990,1,5.93210804259385,1.75930446991296,0.422825920969059,0.229120314971424,3,1,2
37,1999,1,6.2266530650898,1.67612523150537,0.371911678264279,0.256377559441746,3,1,2
38,1960,0,4.57810465888588,0.00326965535629002,0.0768207763191324,0.108134641739918,1,0,4
38,1970,0,4.4992681312015,0.0255075330322167,0.0701669879961375,0.171807154567087,1,0,4
38,1980,0,4.71560588130451,0.10381507685532,0.0734477173629965,0.324440616702612,1,0,4
38,1990,0,4.79980615571158,0.0368643683355768,0.084718614570295,0.515661240588993,1,0,4
38,1999,0,5.10173013013029,0.194593278232286,0.100447789987335,0.480230278200208,1,0,4
39,1960,0,5.73732080874141,0.602731536364875,0.0131469997162985,0.0261703527717387,3,0,2
39,1970,0,5.99210562943167,0.882920609147629,0.00674450679899129,0.0669083005744204,3,0,2
39,1980,0,6.02645260810381,0.924781767040798,0.00527888266984258,0.10280118257813,3,0,2
39,1990,0,6.13959819320367,1.12416252934635,0.00468198774116218,0.131972523729944,3,0,2
39,1999,0,6.28089140594982,1.76720382382543,0.00170887604978413,0.116566401257988,3,0,2
40,1960,0,5.26607684978863,0.65676221914455,0.0229478271763422,0.159508267219465,3,0,1
40,1970,0,5.35929727169767,1.02727521850897,0.0169895867826419,0.25444123934603,3,0,1
40,1980,0,5.45321200953146,1.03309617176338,0.0170180611927017,0.591090490072716,3,0,1
40,1990,0,5.53926992140889,1.21143150230119,0.0116966481394779,0.774973345681707,3,0,1
40,1999,0,5.75570753487158,1.91484337871045,0.00887006675694819,0.775254497067724,3,0,1
41,1960,1,4.78710204314686,18.271877699267,0.0872176096858783,0.00570434697001017,4,0,4
41,1970,1,4.80505959693311,16.924202720965,0.132947824887154,0.0114794957230502,4,0,4
41,1980,1,4.88617176619354,15.5759263376726,0.168927993740752,0.0258390231292069,4,0,4
41,1990,1,4.99865462348039,41.2378977898939,0.186473446325517,0.0552628485625713,4,0,4
41,1999,1,5.39491193823346,27.9673688298819,0.150958217483456,0.084175755642316,4,0,4
42,1960,0,5.01276567128991,4.8635224616346,0.0852180558563217,0.000618201714351804,4,0,1
42,1970,0,5.06477118969974,4.17241444953646,0.0764718256347371,0.00407036384751734,4,0,1
42,1980,0,5.21060563703589,4.77866889116905,0.0768754597175126,0.00187798643232767,4,0,1
42,1990,0,5.2401514061873,5.37735615366656,0.086646062791482,0.00109387199448645,4,0,1
42,1999,0,5.48049185657095,5.57220609145417,0.109482741580441,0.000379814675279553,4,0,1
43,1960,0,4.49761713792312,3.32128089884076,0.264147711422957,0.0142046823653423,4,1,2
43,1970,0,4.444057844101,3.02451778797461,0.265046998910238,0.0391606570406296,4,1,2
43,1980,0,4.64404392094606,4.03790692528933,0.42687723619477,0.0471054168409268,4,1,2
43,1990,0,4.76626039503765,4.26676722509414,0.441741173058763,0.0597405733320834,4,1,2
43,1999,0,5.04664644693296,4.70447918988496,0.487019749933099,0.0556444590139097,4,1,2
44,1960,0,4.8183111127547,13.763011386921,0.304297612774592,0.0500624928097301,4,1,4
44,1970,0,4.86991202579358,21.6390063663934,0.285621050870949,0.106212004715995,4,1,4
44,1980,0,4.97915245962478,12.0333722186483,0.462724968888784,0.176514880848525,4,1,4
44,1990,0,5.07394195995508,12.9185810954498,0.47375404763235,0.235195218919036,4,1,4
44,1999,0,5.32989250926883,11.8197107355884,0.507449811139617,0.242306594106492,4,1,4
45,1960,0,4.94019653724141,3.17484305942228,0.438390529723548,0.0230368986617413,4,0,1
45,1970,0,4.99426228078612,2.92809519984821,0.475220577254227,0.0624800100188193,4,0,1
45,1980,0,5.13069658226849,3.38173048900267,0.625206768413807,0.0929388243651592,4,0,1
45,1990,0,5.18630495117634,4.11208012465645,0.685281584449794,0.126608652735582,4,0,1
45,1999,0,5.43446615212751,4.47096712099315,0.709897630295722,0.112730174471082,4,0,1
46,1960,1,5.38965080915999,0.347291188322328,0.427724979046816,0.014029544558542,2,1,2
46,1970,1,5.46179369395219,0.13254829424053,0.443069408115368,0.0224872563597767,2,1,2
46,1980,1,5.68848139214125,0.52291236664363,0.484743452800802,0.0504987691068227,2,1,2
46,1990,1,5.65555292574973,0.242524729319554,0.609034511577795,0.0850269268869563,2,1,2
46,1999,1,5.88778568216345,0.219690532543184,0.495149114369665,0.137517876721317,2,1,2
47,1960,0,5.41570382478189,0.0731056601971321,0.19342896056617,0.0566935716502738,2,0,4
47,1970,0,5.51501809570924,0.173593044350516,0.207382928094437,0.120164234019364,2,0,4
47,1980,0,5.63361748667594,0.309445421639836,0.320392333285531,0.19641530037188,2,0,4
47,1990,0,5.66111973062367,0.178603863149518,0.340183987503619,0.276114949948454,2,0,4
47,1999,0,5.91346636702088,0.553971529977382,0.378410745515981,0.273514392325941,2,0,4
48,1960,1,5.48712638992386,15.5885270124648,0.25502677709935,0.052893114360863,4,1,4
48,1970,1,5.57012378597106,11.5147722698371,0.334251839924047,0.0644549739809729,4,1,4
48,1980,1,5.8301483719301,11.1821345306807,0.379114290032705,0.140096467499814,4,1,4
48,1990,1,5.73767738942748,21.2301407933661,0.458970181177858,0.235286361326472,4,1,4
48,1999,1,6.01834568651709,21.9579588496248,0.386372200502018,0.265546181163322,4,1,4
49,1960,0,4.55639835774508,0.0234654273578101,0.134172461408984,0.0122104499351128,1,1,5
49,1970,0,4.48184249019078,0.0638961686676273,0.141249230409887,0.03709563549767,1,1,5
49,1980,0,4.70140141067886,0.144535397571634,0.170050525411302,0.0428358174469134,1,1,5
49,1990,0,4.78430213875244,0.0847614590483707,0.187324526261824,0.0404637362480582,1,1,5
49,1999,0,5.09742295304035,0.339225921799362,0.234771950988272,0.0454948859127772,1,1,5
50,1960,1,5.27277875521578,0.17182667225928,0.0766287795867595,0.0715290161336315,2,0,4
50,1970,1,5.31785032721361,0.110132618924966,0.127771421882544,0.094516796718546,2,0,4
50,1980,1,5.61187252623643,0.390308740107149,0.157182361541511,0.175212604446946,2,0,4
50,1990,1,5.55792760605925,0.101314488086784,0.142506353305496,0.265916413683168,2,0,4
50,1999,1,5.81295171820672,0.122530711961697,0.142713507654461,0.340512167146309,2,0,4
51,1960,1,5.1352332207148,0.468387285495453,0.136687090297643,0.110351042747978,3,0,3
51,1970,1,5.17126177803266,0.13503762537445,0.162603230551827,0.157425114911875,3,0,3
51,1980,1,5.39753733644283,0.554994782928891,0.230224676377932,0.254924534519029,3,0,3
51,1990,1,5.37591098565161,0.373398570566599,0.280527305710017,0.331626143930269,3,0,3
51,1999,1,5.64360138370223,0.224098548230147,0.213313549657686,0.458000622059617,3,0,3
52,1960,1,5.17995075341019,0.573511421310922,0.178745446458105,0.0388587479561484,3,0,1
52,1970,1,5.20476457294151,0.214564476610829,0.223110220052079,0.0547777558416961,3,0,1
52,1980,1,5.43267377652541,0.667307489700631,0.285246580677712,0.113746715798028,3,0,1
52,1990,1,5.4252118246049,0.621228448116063,0.343038594388201,0.207692212413576,3,0,1
52,1999,1,5.68272687051328,0.602306977340477,0.2984925929617,0.230636260152693,3,0,1
53,1960,1,5.31419720946772,0.0526018095272575,0.240307154662056,0.069443084905974,2,1,2
53,1970,1,5.34480322994129,0.0252007424177552,0.32580062901027,0.0849624604714127,2,1,2
53,1980,1,5.63632556156337,0.0820206450156925,0.372288199682344,0.169988743437453,2,1,2
53,1990,1,5.5671489814089,0.0283550953484104,0.426123279728646,0.258823255289169,2,1,2
53,1999,1,5.82229898592319,0.0306113996123345,0.380857239967409,0.294813465508306,2,1,2
54,1960,1,4.9229144064702,7.47260280459167e-09,0.284685409751328,0.0123532126739341,1,0,4
54,1970,1,4.89843683546468,7.84160845803395e-08,0.359448684866667,0.0179675492046593,1,0,4
54,1980,1,5.08023584212039,1.69513966624355e-07,0.388001229724373,0.0458259477181407,1,0,4
54,1990,1,5.17492095893404,1.15633808422356e-06,0.470283146704262,0.0775607378777302,1,0,4
54,1999,1,5.49601830518794,6.74009368810561e-06,0.400919564047598,0.134411746929234,1,0,4
55,1960,0,5.20375052380701,0.0865874614635395,0.287216468285939,0.0220660308992389,2,1,1
55,1970,0,5.29883533087378,0.178033944570132,0.268762784943206,0.0612576291760631,2,1,1
55,1980,0,5.3885191896337,0.312887002290362,0.442998464645572,0.0912745115304233,2,1,1
55,1990,0,5.45999740685199,0.190455149519837,0.442919637004481,0.12334650323382,2,1,1
55,1999,0,5.69658869394767,0.60365040305616,0.49264352708563,0.105921029109815,2,1,1
56,1960,1,5.90707764425399,0.000353313340228241,0.191268914666618,0.0885458442892844,1,1,1
56,1970,1,5.96511417229779,0.00110912299492247,0.253828728834995,0.121821311805791,1,1,1
56,1980,1,6.24930536377369,0.000570069796771635,0.292451653477995,0.203830264340794,1,1,1
56,1990,1,6.20219508100313,0.000249921312652224,0.348687087935104,0.299971908843435,1,1,1
56,1999,1,6.5775244510138,0.000956654328965789,0.302340279348005,0.381445089888966,1,1,1
57,1960,0,5.42978630643898,0.416700071094827,0.163646674184746,0.0309273602357553,3,0,1
57,1970,0,5.52064951964281,0.68342555708757,0.168057968331932,0.0751233939206047,3,0,1
57,1980,0,5.64507143029082,0.776088943395311,0.236805132527804,0.126617878237582,3,0,1
57,1990,0,5.66462812600091,0.825979232074386,0.267042389260064,0.161447272416548,3,0,1
57,1999,0,5.97183442975288,1.48438420788412,0.287258137428089,0.136940278727837,3,0,1
58,1960,0,4.91974991128099,2.22802372161493,0.392552995965855,0.00741730751719664,4,0,4
58,1970,0,4.97014432967565,2.23888355687607,0.346781304304046,0.0279703146709284,4,0,4
58,1980,0,5.10268594480498,2.53442856540815,0.540080931012355,0.025529025177014,4,0,4
58,1990,0,5.1448818622373,3.16663999309694,0.588494547210646,0.0186063747805495,4,0,4
58,1999,0,5.42289103063534,3.60751404349316,0.617742317737375,0.0177189245424081,4,0,4
59,1960,0,5.14676132867091,0.217316768590717,0.0426353211275252,0.055900717349443,2,1,5
59,1970,0,5.26021350701928,0.361198129893307,0.0386326814724543,0.116551452847917,2,1,5
59,1980,0,5.34228335721933,0.515596001698845,0.0424484182196045,0.195562731264234,2,1,5
59,1990,0,5.39553115861712,0.374638981576441,0.0376275162694825,0.274839312854332,2,1,5
59,1999,0,5.65770694213233,0.91595980996756,0.059521478216566,0.272955650609856,2,1,5
60,1960,1,4.89563035300431,0.00869003890576957,0.142483912286599,0.0572931856689888,1,0,2
60,1970,1,4.89516891826238,0.00235159048185761,0.184390220157382,0.0727816450719735,1,0,2
60,1980,1,5.04527765542291,0.0114984389049559,0.23683677739682,0.150523205848576,1,0,2
60,1990,1,5.16812281272026,0.00313081231902176,0.294240716024026,0.241615118774117,1,0,2
60,1999,1,5.48475845130719,0.00968654347593425,0.22391241319349,0.274246062199247,1,0,2
61,1960,0,4.83500511169991,3.13547083373672,0.0406165710601243,0.0305094665597103,4,0,2
61,1970,0,4.88198039772136,2.57756583746428,0.0330670119888637,0.0739433495327649,4,0,2
